song_popularity,song_duration_min,danceability,energy,key,loudness,audio_mode,speechiness,time_signature,tempo_category_numeric
27,1.6388833333333332,0.483,0.878,9,-10.836,1,0.0833,4,2.0
16,2.7413333333333334,0.5770000000000001,0.772,2,-11.97,1,0.0476,4,4.0
15,2.2108833333333333,0.597,0.606,10,-12.254,0,0.04,4,2.0
37,2.1408833333333335,0.48,0.6759999999999999,5,-12.276,1,0.0603,4,1.0
1,4.611766666666667,0.239,0.6970000000000001,4,-12.747,1,0.0617,3,2.0
33,4.524883333333333,0.624,0.787,2,-11.531,1,0.0311,4,4.0
36,3.926433333333333,0.579,0.713,9,-14.359000000000002,1,0.0491,4,2.0
27,2.1253333333333333,0.336,0.6729999999999999,7,-11.748,0,0.0741,3,5.0
42,4.10855,0.422,0.575,2,-14.307,0,0.15,3,2.0
69,3.3323,0.912,0.716,10,-4.141,0,0.0697,4,2.0
65,2.985333333333333,0.7340000000000001,0.8079999999999999,3,-6.448,0,0.106,4,3.0
81,3.4604333333333335,0.638,0.6990000000000001,1,-5.54,0,0.384,4,2.0
81,2.883766666666667,0.768,0.8640000000000001,11,-6.145,1,0.0324,4,3.0
67,3.5511,0.6459999999999999,0.923,9,-3.108,1,0.1689999999999999,4,4.0
80,2.8,0.439,0.8909999999999999,0,-4.763999999999999,1,0.057,4,4.0
76,4.3971,0.862,0.608,7,-4.762,1,0.0402,4,4.0
50,3.354216666666667,0.722,0.76,9,-4.459,1,0.0478,4,4.0
76,3.3768833333333332,0.7509999999999999,0.7829999999999999,4,-3.724,1,0.0859,4,3.0
71,4.2411,0.978,0.787,2,-2.79,1,0.0394,4,3.0
68,4.032216666666667,0.8220000000000001,0.753,1,-4.499,0,0.0332,4,3.0
9,3.6190333333333333,0.8859999999999999,0.78,10,-10.78,0,0.102,4,4.0
69,3.6148833333333332,0.435,0.8370000000000001,3,-8.126,1,0.449,4,4.0
83,4.494433333333333,0.856,0.609,0,-7.223,1,0.0824,4,3.0
74,3.2244333333333333,0.865,0.73,6,-2.813,0,0.373,4,2.0
77,3.9348833333333335,0.733,0.899,0,-4.237,1,0.143,4,4.0
61,3.324666666666667,0.7070000000000001,0.861,7,-4.225,1,0.316,4,4.0
73,3.9268833333333335,0.7809999999999999,0.526,6,-6.985,0,0.293,4,2.0
32,4.107766666666667,0.7559999999999999,0.77,1,-3.502,1,0.0343,4,3.0
75,3.9202166666666667,0.7190000000000001,0.967,0,-2.435,1,0.0552,4,2.0
68,3.5104333333333333,0.747,0.716,11,-2.457,0,0.075,4,4.0
76,4.472666666666667,0.64,0.8640000000000001,7,-6.5760000000000005,1,0.0315,4,2.0
31,4.4551,0.523,0.954,1,-4.885,0,0.0788,4,2.0
47,4.1306666666666665,0.708,0.6809999999999999,1,-11.226,1,0.0422,4,3.0
66,4.3985666666666665,0.946,0.772,4,-7.537000000000001,0,0.121,4,3.0
41,3.4622166666666665,0.715,0.853,11,-3.242,1,0.0374,4,4.0
63,3.874433333333333,0.478,0.569,10,-6.763999999999999,0,0.148,4,2.0
79,4.451333333333333,0.835,0.669,6,-5.582000000000001,0,0.0643,4,4.0
60,3.7493333333333334,0.735,0.873,10,-3.4930000000000003,0,0.0402,4,3.0
73,3.3317666666666668,0.918,0.918,10,-2.218,0,0.0954,4,3.0
69,3.3771,0.7170000000000001,0.618,1,-4.238,1,0.0325,4,4.0
70,3.9108833333333335,0.7909999999999999,0.754,0,-3.729,1,0.0569,4,4.0
73,4.289333333333333,0.867,0.517,11,-13.222,0,0.0875,4,4.0
71,3.3282166666666666,0.755,0.8320000000000001,2,-2.741,0,0.1159999999999999,4,4.0
70,4.97955,0.851,0.8490000000000001,1,-3.383,0,0.0828,4,4.0
67,4.036666666666667,0.813,0.977,10,-6.077999999999999,0,0.0476,4,3.0
78,3.8566666666666665,0.918,0.609,10,-5.64,0,0.0791,4,4.0
66,5.280216666666667,0.737,0.88,6,-6.449,1,0.0433,4,3.0
61,4.292666666666666,0.619,0.539,0,-6.9,1,0.387,0,4.0
70,3.33355,0.72,0.861,11,-4.339,1,0.209,4,4.0
77,5.197766666666666,0.625,0.726,10,-7.731,0,0.155,4,2.0
70,4.90955,0.6970000000000001,0.921,0,-3.75,1,0.0391,4,3.0
70,4.434433333333334,0.8809999999999999,0.622,1,-4.149,1,0.215,4,2.0
66,3.538,0.735,0.826,1,-4.902,1,0.0349,4,4.0
28,3.776866666666667,0.792,0.6779999999999999,6,-8.245,0,0.0636,4,2.0
59,3.1302333333333334,0.8059999999999999,0.813,4,-5.867999999999999,0,0.158,4,2.0
63,3.8603,0.503,0.5920000000000001,5,-5.922999999999999,0,0.444,4,6.0
58,3.687133333333333,0.8009999999999999,0.623,0,-7.861000000000001,1,0.0982,4,2.0
56,2.9,0.428,0.904,5,-4.189,1,0.261,4,5.0
47,3.78135,0.777,0.752,2,-4.851,1,0.0738,4,2.0
46,3.5305333333333335,0.785,0.777,7,-6.211,1,0.248,4,2.0
42,3.50785,0.8540000000000001,0.539,2,-6.647,1,0.0443,4,4.0
50,3.174,0.838,0.61,8,-4.745,1,0.119,4,4.0
54,3.1393666666666666,0.8320000000000001,0.648,11,-5.982,1,0.239,4,2.0
50,3.6477666666666666,0.639,0.497,9,-11.174,1,0.1009999999999999,4,6.0
64,3.5731,0.768,0.841,8,-4.742,1,0.166,4,2.0
62,3.2987,0.944,0.5589999999999999,11,-7.706,0,0.064,4,2.0
31,3.9817666666666667,0.8959999999999999,0.767,9,-3.784,1,0.0715,4,3.0
28,4.480666666666667,0.73,0.664,0,-9.069,1,0.0374,4,2.0
26,3.1224666666666665,0.747,0.705,7,-5.377000000000001,1,0.0446,4,2.0
34,4.276233333333334,0.491,0.851,9,-4.335,1,0.381,4,2.0
59,3.604033333333333,0.644,0.748,9,-5.862,0,0.0349,4,2.0
41,3.328,0.871,0.742,5,-7.051,1,0.241,4,4.0
30,3.5142166666666665,0.8809999999999999,0.5670000000000001,7,-5.652,1,0.209,4,3.0
25,4.745333333333333,0.931,0.746,7,-6.779,1,0.2319999999999999,4,2.0
57,4.086366666666667,0.754,0.524,2,-13.453,1,0.0481,4,2.0
31,3.76555,0.7709999999999999,0.735,5,-9.162,0,0.1159999999999999,4,3.0
28,4.013616666666667,0.7290000000000001,0.888,11,-5.159,0,0.085,4,3.0
43,3.4346666666666668,0.782,0.8270000000000001,11,-4.42,0,0.043,4,2.0
24,3.826433333333333,0.7390000000000001,0.638,2,-5.2860000000000005,1,0.307,4,2.0
31,4.3,0.772,0.8590000000000001,10,-6.396,0,0.0896,4,2.0
24,4.260566666666667,0.816,0.8740000000000001,3,-3.05,1,0.251,4,2.0
44,4.3017666666666665,0.7,0.684,1,-6.393,1,0.0725,4,2.0
27,4.424,0.615,0.723,0,-4.808,1,0.4039999999999999,4,2.0
72,3.0833333333333335,0.7859999999999999,0.327,2,-9.889,1,0.528,4,4.0
72,2.6854666666666667,0.688,0.642,4,-5.567,0,0.321,4,4.0
75,2.7517666666666667,0.598,0.8909999999999999,9,-3.458,0,0.262,4,6.0
60,3.2245166666666667,0.6940000000000001,0.8240000000000001,8,-6.306,0,0.161,4,4.0
77,3.4208333333333334,0.7170000000000001,0.872,11,-3.279,1,0.0357,4,4.0
69,2.882216666666667,0.743,0.529,7,-6.187,0,0.0505,4,2.0
72,3.9777666666666667,0.675,0.8490000000000001,0,-3.841,1,0.0675,4,2.0
23,2.997933333333333,0.7040000000000001,0.718,4,-5.478,0,0.0496,4,4.0
76,2.6697166666666665,0.626,0.8,1,-3.988,0,0.035,4,4.0
62,3.851366666666667,0.61,0.621,11,-8.158999999999999,0,0.0779,4,3.0
64,3.066883333333333,0.779,0.763,7,-6.539,0,0.0464,4,4.0
94,3.96955,0.588,0.67,0,-6.439,1,0.0473,4,3.0
85,3.3157666666666668,0.703,0.66,10,-5.119,0,0.123,4,2.0
82,3.6375,0.732,0.922,6,-1.829,0,0.0975,4,4.0
51,2.7587166666666665,0.784,0.7120000000000001,6,-6.488,0,0.0688,4,2.0
84,3.63825,0.5479999999999999,0.8390000000000001,6,-2.371,1,0.0644,4,2.0
68,3.5329,0.598,0.8220000000000001,1,-4.791,1,0.0451,4,4.0
70,3.2121833333333334,0.518,0.7240000000000001,8,-6.327000000000001,1,0.0839,4,4.0
93,3.3547833333333332,0.672,0.735,5,-4.7330000000000005,1,0.0457,4,3.0
68,2.75,0.518,0.899,10,-3.314,1,0.0771,4,4.0
80,3.4003666666666668,0.725,0.8340000000000001,5,-3.913,0,0.037,4,4.0
78,3.8235333333333332,0.6829999999999999,0.562,0,-10.315,0,0.0605,4,2.0
88,3.222,0.688,0.688,3,-5.84,1,0.0357,4,3.0
91,3.2569833333333333,0.643,0.904,0,-3.694,1,0.0739,4,2.0
54,4.452533333333333,0.845,0.7440000000000001,10,-9.539,1,0.0567,4,4.0
49,3.3577166666666667,0.8909999999999999,0.892,9,-2.838,0,0.196,4,4.0
94,3.7108833333333333,0.737,0.636,11,-4.546,0,0.0437,4,2.0
45,2.8128333333333333,0.825,0.715,4,-7.042000000000001,0,0.125,4,4.0
49,2.6,0.768,0.632,8,-7.478,1,0.0322,4,3.0
38,2.69105,0.732,0.52,2,-6.684,0,0.0376,4,3.0
59,4.036883333333333,0.775,0.66,0,-7.928999999999999,0,0.0444,4,4.0
58,3.1515333333333335,0.598,0.893,2,-3.072,1,0.0319,4,4.0
73,3.7597833333333335,0.529,0.8170000000000001,9,-4.05,0,0.052,4,2.0
64,3.5198833333333335,0.759,0.715,11,-7.529,0,0.0337,4,4.0
52,4.078766666666667,0.664,0.843,6,-5.716,0,0.0427,4,4.0
10,2.6361666666666665,0.799,0.772,8,-4.625,1,0.063,4,4.0
64,3.4551,0.706,0.674,9,-6.977,1,0.0337,4,3.0
18,4.3959166666666665,0.429,0.774,5,-8.846,0,0.0493,4,3.0
70,3.18965,0.483,0.787,8,-5.244,1,0.102,4,4.0
51,4.471533333333333,0.763,0.5379999999999999,0,-8.865,0,0.0366,4,4.0
44,3.0136666666666665,0.608,0.755,0,-4.197,1,0.0478,4,4.0
57,3.4344166666666665,0.748,0.7040000000000001,0,-6.718,0,0.0951,4,4.0
60,3.2004333333333332,0.727,0.75,1,-6.221,1,0.0392,4,4.0
69,3.2630666666666666,0.706,0.847,10,-4.405,0,0.0709,4,4.0
55,3.0348333333333333,0.754,0.7909999999999999,10,-4.14,0,0.0411,4,4.0
80,3.0936666666666666,0.5710000000000001,0.937,2,-2.682,0,0.0336,4,4.0
63,2.70055,0.585,0.87,7,-4.08,0,0.0469,4,4.0
60,3.4983,0.825,0.7290000000000001,6,-7.29,1,0.0456,4,3.0
61,3.24885,0.838,0.654,10,-6.319,1,0.0432,4,4.0
93,3.5959833333333333,0.747,0.8340000000000001,3,-2.867,0,0.045,4,4.0
54,3.5819,0.813,0.759,7,-4.905,0,0.0626,4,4.0
18,2.8863666666666665,0.7959999999999999,0.627,0,-5.928,1,0.246,4,3.0
60,3.3000166666666666,0.828,0.56,0,-6.685,1,0.0327,4,4.0
54,3.725,0.769,0.696,1,-8.459,1,0.0322,4,3.0
41,4.185783333333333,0.625,0.833,7,-5.388999999999999,0,0.0347,4,4.0
52,3.5907833333333334,0.68,0.721,7,-6.21,1,0.0355,4,4.0
49,3.4764333333333335,0.7020000000000001,0.862,1,-3.941,0,0.0333,4,3.0
58,3.6027833333333334,0.638,0.889,10,-4.625,0,0.0377,4,4.0
48,3.5406333333333335,0.804,0.657,0,-6.021,1,0.0385,4,4.0
23,3.3833333333333333,0.6409999999999999,0.731,5,-4.96,0,0.0339,4,4.0
62,3.18635,0.6809999999999999,0.9,0,-5.595,1,0.0739,4,4.0
59,3.5036833333333335,0.657,0.711,0,-4.909,1,0.155,4,4.0
56,5.180466666666667,0.792,0.7440000000000001,10,-5.696000000000001,0,0.0666,4,4.0
63,4.439416666666666,0.311,0.857,11,-8.332,0,0.0396,4,3.0
52,5.1402,0.693,0.978,7,-3.821,0,0.123,4,4.0
62,3.10775,0.71,0.875,1,-10.135,0,0.0376,4,3.0
66,3.902433333333333,0.71,0.951,4,-4.694,1,0.131,4,4.0
75,3.3199833333333335,0.8290000000000001,0.8190000000000001,2,-3.43,0,0.131,4,4.0
55,3.41355,0.71,0.933,5,-3.502,0,0.071,4,4.0
71,2.78465,0.518,0.8420000000000001,10,-1.816,1,0.0828,4,4.0
69,4.281233333333334,0.7040000000000001,0.989,8,-5.079,1,0.073,4,4.0
64,2.650166666666667,0.7909999999999999,0.935,3,-4.118,0,0.074,4,4.0
62,3.1639333333333335,0.701,0.833,0,-6.586,0,0.05,4,4.0
53,3.8,0.933,0.8190000000000001,0,-7.337000000000001,1,0.133,4,4.0
67,3.24985,0.585,0.856,0,-5.647,0,0.0584,4,4.0
59,3.1713,0.431,0.8059999999999999,11,-4.788,0,0.0374,4,3.0
31,3.475,0.662,0.762,0,-6.167999999999999,1,0.083,4,4.0
43,3.4602166666666667,0.67,0.586,7,-6.041,1,0.033,4,2.0
70,3.2121833333333334,0.518,0.7240000000000001,8,-6.327000000000001,1,0.0839,4,4.0
71,3.85445,0.4629999999999999,0.427,8,-9.799,0,0.0549,4,3.0
44,3.4071,0.6829999999999999,0.3879999999999999,0,-8.041,0,0.0305,4,3.0
27,3.6342166666666667,0.737,0.583,4,-7.558,0,0.4379999999999999,4,2.0
32,3.8563833333333335,0.584,0.7390000000000001,2,-4.72,1,0.0435,4,2.0
53,3.81425,0.716,0.657,11,-5.877000000000001,0,0.0881,4,4.0
7,4.522616666666667,0.379,0.732,9,-6.898,0,0.0659,4,3.0
60,2.850216666666667,0.596,0.789,1,-5.585,0,0.045,4,3.0
45,3.4242166666666667,0.795,0.8140000000000001,9,-2.924,0,0.0331,3,4.0
48,3.660816666666667,0.77,0.455,7,-5.551,1,0.0344,4,3.0
54,4.5931,0.5670000000000001,0.853,1,-4.605,0,0.0682,4,3.0
4,3.7026666666666666,0.77,0.722,10,-6.497000000000001,0,0.069,4,2.0
35,3.3077666666666667,0.358,0.823,7,-3.409,0,0.0401,4,5.0
68,2.816866666666667,0.71,0.7809999999999999,7,-4.762,0,0.0536,4,4.0
45,3.6148666666666665,0.556,0.637,10,-9.238,0,0.0559999999999999,4,4.0
24,3.6184333333333334,0.471,0.846,5,-6.59,1,0.272,4,5.0
6,3.120833333333333,0.8270000000000001,0.419,10,-10.329,0,0.1119999999999999,4,3.0
33,3.634916666666667,0.705,0.7290000000000001,8,-3.925,1,0.0451,4,4.0
64,3.3324666666666665,0.752,0.645,7,-8.594,1,0.0307,4,3.0
91,2.442,0.797,0.5329999999999999,0,-9.74,0,0.0412,4,4.0
65,2.6167333333333334,0.5720000000000001,0.713,5,-4.8260000000000005,1,0.0406,4,2.0
73,3.02515,0.71,0.662,10,-5.947,0,0.175,4,4.0
51,3.3033333333333332,0.645,0.799,1,-5.557,0,0.115,4,4.0
57,3.8521666666666667,0.711,0.684,7,-7.456,1,0.0537,4,4.0
0,3.8217666666666665,0.445,0.342,0,-9.686,1,0.146,5,2.0
9,4.52555,0.432,0.947,2,-5.442,1,0.0945,4,4.0
54,3.288883333333333,0.75,0.6940000000000001,2,-5.876,1,0.0342,4,2.0
1,3.0547833333333334,0.563,0.4629999999999999,9,-9.249,0,0.4,4,4.0
77,3.1704333333333334,0.687,0.8420000000000001,7,-4.382,1,0.0579999999999999,4,2.0
16,3.2133333333333334,0.6709999999999999,0.642,2,-5.7,1,0.128,4,2.0
17,2.796883333333333,0.6940000000000001,0.476,1,-6.98,1,0.297,4,3.0
61,3.6951,0.615,0.74,7,-4.662,0,0.0754,4,3.0
36,3.9110833333333335,0.659,0.659,5,-6.358,0,0.0608,4,5.0
60,2.9240666666666666,0.687,0.611,1,-7.313,1,0.126,4,2.0
16,3.5237666666666665,0.494,0.78,11,-3.825,1,0.064,4,4.0
49,3.6277166666666667,0.726,0.39,6,-6.843,1,0.0428,4,2.0
56,4.344666666666667,0.718,0.8640000000000001,0,-4.803,1,0.0436,4,4.0
1,3.3697666666666666,0.659,0.662,1,-3.15,0,0.0807,4,5.0
1,3.66335,0.733,0.6890000000000001,6,-5.813,1,0.2769999999999999,4,4.0
0,3.5193333333333334,0.556,0.892,7,-2.841,1,0.0525,4,2.0
70,3.0936166666666667,0.605,0.5529999999999999,10,-10.845,0,0.1009999999999999,4,4.0
5,3.19555,0.46,0.821,4,-5.332999999999999,0,0.0404,4,4.0
60,3.2837666666666667,0.532,0.8640000000000001,2,-2.978,1,0.1369999999999999,4,2.0
62,4.066666666666666,0.659,0.8390000000000001,2,-4.106,1,0.162,4,3.0
53,3.34095,0.471,0.7909999999999999,5,-3.373,0,0.238,4,5.0
72,1.7421333333333333,0.924,0.387,8,-7.737999999999999,1,0.115,4,4.0
82,2.9917666666666665,0.677,0.556,9,-6.544,1,0.0306,4,2.0
55,2.69205,0.282,0.961,7,-3.273,1,0.1159999999999999,4,5.0
66,3.248666666666667,0.515,0.631,7,-4.7,1,0.126,4,5.0
59,2.200633333333333,0.809,0.581,10,-8.294,0,0.195,4,4.0
90,3.621766666666667,0.765,0.523,2,-4.333,1,0.03,4,2.0
79,3.3231,0.706,0.7859999999999999,0,-3.417,0,0.0909,4,4.0
88,3.4886666666666666,0.762,0.7,9,-6.021,0,0.0694,4,3.0
82,4.360666666666667,0.508,0.72,11,-5.908,0,0.0628,4,2.0
77,2.9386666666666668,0.728,0.415,8,-6.852,1,0.0639,4,3.0
77,3.6553333333333335,0.594,0.5329999999999999,11,-6.222,1,0.0981,4,2.0
78,3.854,0.613,0.622,1,-5.794,0,0.0334,4,2.0
94,3.3026666666666666,0.568,0.6559999999999999,8,-5.412999999999999,1,0.0433,4,2.0
84,3.8708833333333335,0.75,0.4039999999999999,9,-10.178,0,0.0682,4,2.0
87,3.116433333333333,0.6970000000000001,0.6829999999999999,1,-2.881,0,0.1169999999999999,4,2.0
78,3.7428833333333333,0.884,0.765,8,-3.865,1,0.0882,4,2.0
18,3.6462166666666667,0.616,0.765,0,-6.75,0,0.078,4,4.0
75,3.718,0.69,0.524,6,-8.39,0,0.103,4,4.0
71,4.2089,0.262,0.606,8,-6.646,1,0.0484,4,5.0
89,3.25865,0.63,0.6940000000000001,11,-6.257000000000001,0,0.0253,4,2.0
40,3.16975,0.636,0.436,7,-9.524,1,0.139,4,2.0
73,2.412,0.376,0.211,4,-11.665,1,0.0364,3,2.0
74,3.6372333333333335,0.757,0.6779999999999999,8,-5.529,0,0.233,4,4.0
65,4.4141,0.7509999999999999,0.7659999999999999,5,-3.594,1,0.0515,4,3.0
78,3.57745,0.965,0.414,1,-6.408,1,0.0713,4,4.0
68,3.4864333333333333,0.688,0.723,6,-6.682,0,0.121,4,4.0
87,3.25,0.609,0.726,5,-4.346,0,0.0414,4,2.0
83,3.7522166666666665,0.6,0.535,4,-7.042999999999999,1,0.107,4,1.0
19,3.5297666666666667,0.777,0.898,4,-4.461,1,0.0581,4,3.0
77,2.9244333333333334,0.401,0.3979999999999999,6,-8.993,0,0.183,4,5.0
81,3.6858833333333334,0.728,0.69,8,-4.343999999999999,0,0.0524,4,2.0
73,4.004666666666667,0.742,0.883,0,-3.419,1,0.0329,4,4.0
66,3.6991,0.562,0.939,0,-4.282,1,0.0475,4,3.0
25,4.854883333333333,0.7090000000000001,0.8240000000000001,1,-8.824,1,0.0453,4,3.0
81,2.883766666666667,0.768,0.8640000000000001,11,-6.145,1,0.0324,4,3.0
81,3.5733333333333333,0.743,0.675,8,-4.267,0,0.0953,4,2.0
69,3.223333333333333,0.778,0.585,7,-6.502000000000001,1,0.0435,4,4.0
79,4.230216666666666,0.649,0.552,1,-5.419,0,0.0292,4,2.0
77,3.5193333333333334,0.7509999999999999,0.8340000000000001,1,-5.444,0,0.0437,4,2.0
73,3.3317666666666668,0.918,0.918,10,-2.218,0,0.0954,4,3.0
87,3.6478,0.74,0.669,0,-5.199,1,0.0373,4,4.0
66,3.759333333333333,0.544,0.823,2,-4.3180000000000005,1,0.32,4,6.0
77,3.7257666666666664,0.5539999999999999,0.772,7,-4.821000000000001,0,0.0418,4,5.0
81,4.374433333333333,0.638,0.6559999999999999,5,-5.886,1,0.0357,4,2.0
81,4.007333333333333,0.49,0.725,10,-3.304,1,0.0392,4,4.0
75,3.8377666666666665,0.5760000000000001,0.39,10,-7.202000000000001,1,0.0297,4,1.0
17,3.421333333333333,0.6679999999999999,0.428,0,-7.888999999999999,1,0.0433,4,4.0
77,2.5477,0.8270000000000001,0.6579999999999999,6,-3.846,1,0.0517,4,3.0
73,2.70975,0.867,0.545,2,-5.192,1,0.0625,4,4.0
76,3.2693333333333334,0.7929999999999999,0.8320000000000001,1,-4.862,0,0.0406,4,2.0
72,3.9604333333333335,0.7190000000000001,0.6709999999999999,8,-6.279,1,0.0336,4,4.0
55,3.2811,0.674,0.81,7,-5.117,0,0.0378,4,2.0
78,3.3964333333333334,0.944,0.511,5,-10.96,0,0.161,4,3.0
65,4.131766666666667,0.6729999999999999,0.629,2,-7.072,1,0.0299,4,2.0
12,3.2969166666666667,0.667,0.72,9,-7.026,0,0.11,4,2.0
44,3.604433333333333,0.672,0.593,6,-3.957,0,0.216,4,2.0
58,3.844,0.7659999999999999,0.563,9,-7.516,0,0.0339,4,4.0
68,4.077766666666666,0.575,0.8859999999999999,5,-5.182,1,0.034,4,2.0
73,3.976,0.457,0.573,5,-3.866,0,0.0275,4,2.0
67,3.45555,0.5379999999999999,0.595,0,-7.398,1,0.1119999999999999,4,5.0
75,4.5457,0.527,0.366,10,-10.943,1,0.0277,4,2.0
64,3.4582166666666665,0.6759999999999999,0.762,1,-4.172,1,0.0351,4,3.0
56,3.3336,0.58,0.922,1,-3.785,1,0.0958,4,2.0
49,2.9225666666666665,0.759,0.841,7,-3.893,0,0.0876,4,3.0
63,3.24555,0.7709999999999999,0.7190000000000001,6,-3.645,0,0.0406,4,2.0
20,3.9022166666666664,0.813,0.836,7,-4.23,1,0.0881,4,2.0
61,3.1971,0.5529999999999999,0.7559999999999999,0,-4.583,1,0.108,4,2.0
74,4.30685,0.659,0.6779999999999999,0,-8.18,1,0.0313,4,2.0
66,3.5,0.565,0.603,9,-6.33,1,0.177,4,5.0
64,3.0172166666666667,0.769,0.7190000000000001,4,-6.122999999999999,1,0.126,4,2.0
69,3.7585333333333333,0.618,0.695,7,-5.415,1,0.1889999999999999,3,5.0
61,4.557333333333333,0.698,0.5329999999999999,2,-6.246,1,0.0437,4,4.0
73,3.7897666666666665,0.477,0.728,0,-5.71,1,0.0831,4,2.0
61,2.37405,0.584,0.81,11,-3.092,1,0.0406,4,3.0
84,3.8137666666666665,0.653,0.816,2,-4.353,1,0.1669999999999999,4,5.0
72,3.28755,0.6559999999999999,0.615,5,-6.252000000000001,1,0.0539,4,4.0
67,3.75875,0.565,0.7709999999999999,1,-5.22,1,0.213,4,5.0
63,3.4488833333333333,0.5489999999999999,0.371,2,-9.56,1,0.0378,3,2.0
54,3.6997,0.741,0.5589999999999999,10,-7.775,1,0.03,4,2.0
72,3.136233333333333,0.735,0.423,0,-6.652,1,0.0459,4,2.0
24,3.5811,0.718,0.609,0,-4.699,0,0.0429,4,4.0
66,3.458666666666667,0.624,0.8059999999999999,1,-5.957000000000001,1,0.0437,4,4.0
27,4.8146,0.599,0.667,7,-4.267,1,0.0367,4,2.0
38,3.524583333333333,0.774,0.626,3,-4.432,0,0.0432,4,2.0
35,3.5227166666666667,0.696,0.503,8,-4.842,1,0.0356,4,2.0
46,3.324,0.857,0.8,2,-4.035,1,0.0583,4,4.0
17,3.12935,0.608,0.841,0,-3.798,1,0.0464,4,4.0
80,3.4066666666666667,0.76,0.588,9,-7.082000000000001,1,0.0775,4,2.0
76,3.2268833333333333,0.703,0.868,7,-4.6610000000000005,0,0.0291,4,4.0
84,3.5015,0.69,0.622,5,-5.025,0,0.0622,4,2.0
72,4.303133333333333,0.44,0.413,0,-7.365,0,0.0407,3,2.0
77,3.72505,0.741,0.667,10,-5.445,1,0.134,4,3.0
72,3.7198166666666665,0.72,0.727,5,-3.882,1,0.0489,4,2.0
13,2.9600666666666666,0.905,0.596,1,-7.496,0,0.118,4,4.0
78,3.2251833333333333,0.633,0.5920000000000001,0,-7.245,0,0.1119999999999999,4,2.0
47,2.86955,0.684,0.631,0,-6.746,0,0.0378,4,2.0
75,3.9632,0.7829999999999999,0.467,6,-9.474,1,0.0503,4,2.0
51,3.4204333333333334,0.6729999999999999,0.76,0,-4.434,0,0.15,4,2.0
4,3.1142833333333333,0.657,0.633,7,-7.063,1,0.0399,4,4.0
64,2.9503833333333334,0.504,0.7290000000000001,8,-5.624,1,0.103,4,3.0
50,3.5625,0.6579999999999999,0.7290000000000001,11,-4.09,0,0.0495,4,2.0
58,3.6666666666666665,0.4429999999999999,0.726,7,-3.745,1,0.1669999999999999,4,3.0
10,3.580016666666667,0.66,0.575,6,-4.934,0,0.0367,4,3.0
55,3.64,0.6,0.726,10,-5.988,0,0.166,4,2.0
71,2.91555,0.746,0.846,9,-2.432,1,0.048,4,3.0
26,3.084433333333333,0.774,0.8079999999999999,0,-5.928999999999999,1,0.3279999999999999,4,4.0
63,3.133766666666667,0.679,0.5529999999999999,8,-6.074,1,0.0493,4,2.0
10,4.453333333333333,0.482,0.769,6,-4.473,1,0.0549,4,4.0
18,3.2773333333333334,0.804,0.522,9,-7.319,0,0.0485,4,4.0
10,3.2493333333333334,0.7490000000000001,0.747,6,-6.457000000000001,1,0.121,4,3.0
4,3.9240833333333334,0.492,0.701,0,-5.696000000000001,1,0.2319999999999999,4,4.0
8,4.17,0.622,0.593,5,-7.755,0,0.0414,4,2.0
54,3.4244833333333333,0.71,0.695,0,-7.007999999999999,1,0.0405,4,4.0
62,2.8867166666666666,0.7440000000000001,0.595,9,-6.0760000000000005,0,0.0782,4,2.0
48,3.1300833333333333,0.805,0.409,6,-8.039,1,0.0664,4,3.0
61,2.89885,0.8220000000000001,0.6,11,-6.235,0,0.331,4,4.0
43,3.26985,0.461,0.4579999999999999,8,-8.417,1,0.072,4,2.0
73,3.3998666666666666,0.767,0.631,1,-6.7620000000000005,1,0.0541,4,2.0
64,4.04765,0.601,0.499,6,-11.130999999999998,1,0.0343,4,2.0
49,2.914,0.731,0.8859999999999999,8,-4.649,1,0.0873,4,2.0
51,3.3755333333333333,0.5589999999999999,0.799,9,-5.807,0,0.0455,4,3.0
11,3.2888166666666665,0.66,0.625,8,-7.122999999999999,0,0.0689,4,2.0
52,3.0845666666666665,0.833,0.477,3,-9.489,0,0.04,1,3.0
41,3.105766666666667,0.917,0.381,0,-6.98,1,0.0771,4,2.0
60,4.24285,0.5529999999999999,0.8109999999999999,4,-5.832000000000001,1,0.111,4,2.0
42,3.7846333333333333,0.57,0.489,9,-6.431,0,0.0397,4,4.0
59,3.18345,0.602,0.901,8,-3.842,0,0.0854,4,2.0
11,3.5427333333333335,0.737,0.7290000000000001,5,-6.817,0,0.0354,4,3.0
51,4.088766666666666,0.231,0.465,6,-9.705,1,0.0373,4,2.0
25,3.6347666666666667,0.805,0.6579999999999999,6,-6.1370000000000005,1,0.0702,4,3.0
64,3.066666666666667,0.61,0.69,2,-2.656,0,0.091,4,5.0
45,3.8773666666666666,0.5529999999999999,0.564,9,-7.072,0,0.0418,4,4.0
64,3.42695,0.386,0.7140000000000001,6,-5.597,0,0.381,4,2.0
3,2.9151,0.6990000000000001,0.6679999999999999,9,-7.126,0,0.034,4,4.0
60,3.178383333333333,0.7040000000000001,0.732,5,-6.125,0,0.0539,4,2.0
69,2.6666666666666665,0.6829999999999999,0.481,8,-9.174,0,0.075,4,4.0
52,5.408216666666666,0.674,0.951,5,-3.3710000000000004,0,0.131,4,4.0
55,2.8417,0.629,0.882,8,-5.231,1,0.0449,4,2.0
